date,symbol,open,high,low,close,volume,value_vnd
2025-11-05,FVNC,29950.0,30050.0,29600.0,29650.0,2653360,78672124000
2025-11-06,FVNC,29600.0,29700.0,29550.0,29600.0,3329677,98558439200
2025-11-07,FVNC,29600.0,30200.0,29500.0,29950.0,4714301,141193314950
2025-11-10,FVNC,29950.0,30100.0,29900.0,29900.0,3987560,119228044000
2025-11-11,FVNC,30050.0,30050.0,29400.0,29700.0,1962048,58272825600
2025-11-12,FVNC,29650.0,29850.0,29400.0,29550.0,3017090,89155009500
2025-11-13,FVNC,29550.0,29700.0,29150.0,29300.0,3035315,88934729500
2025-11-14,FVNC,29300.0,29350.0,29000.0,29050.0,2607958,75761179900
2025-11-17,FVNC,29000.0,30250.0,28750.0,29950.0,4127617,123622129150
2025-11-18,FVNC,30000.0,31050.0,29900.0,30950.0,2371881,73409716950
2025-11-19,FVNC,30800.0,31700.0,30500.0,31400.0,4198976,131847846400
2025-11-20,FVNC,31500.0,31800.0,31450.0,31650.0,1506528,47681611200
2025-11-21,FVNC,31700.0,32700.0,31650.0,32400.0,2591437,83962558800
2025-11-24,FVNC,32350.0,32500.0,32300.0,32350.0,1846875,59746406250
2025-11-25,FVNC,32400.0,33050.0,32300.0,32750.0,4063074,133065673500
2025-11-26,FVNC,32750.0,32950.0,32300.0,32650.0,3666186,119700972900
2025-11-27,FVNC,32700.0,32750.0,32550.0,32600.0,3276090,106800534000
2025-11-28,FVNC,32700.0,32800.0,32250.0,32550.0,3256362,105994583100
2025-12-01,FVNC,32300.0,32550.0,31700.0,31800.0,2236399,71117488200
2025-12-02,FVNC,31800.0,32050.0,30750.0,30950.0,3108936,96221569200
2025-12-03,FVNC,30900.0,31650.0,30750.0,31450.0,1924317,60519769650
2025-12-04,FVNC,31450.0,31750.0,31350.0,31650.0,4333882,137167365300
2025-12-05,FVNC,31700.0,31750.0,30600.0,30750.0,3142253,96624279750
2025-12-08,FVNC,30750.0,31000.0,30450.0,30950.0,2448026,75766404700
2025-12-09,FVNC,30800.0,31300.0,30400.0,31200.0,3785027,118092842400
2025-12-10,FVNC,31200.0,31500.0,30900.0,30950.0,3994054,123615971300
2025-12-11,FVNC,30950.0,31350.0,30700.0,31300.0,3898549,122024583700
2025-12-12,FVNC,31250.0,31400.0,30900.0,30950.0,1840674,56968860300
2025-12-15,FVNC,30950.0,31000.0,29700.0,29750.0,4277214,127247116500
2025-12-16,FVNC,29700.0,30000.0,29000.0,29050.0,2986527,86758609350
2025-12-17,FVNC,29050.0,29200.0,28600.0,28800.0,4814851,138667708800
2025-12-18,FVNC,28800.0,29500.0,28700.0,29250.0,3723062,108899563500
2025-12-19,FVNC,29350.0,29600.0,29300.0,29350.0,2592128,76078956800
2025-12-22,FVNC,29300.0,29500.0,29000.0,29100.0,1276355,37141930500
2025-12-23,FVNC,29100.0,29450.0,28700.0,29350.0,4369506,128245001100
2025-12-24,FVNC,29250.0,29800.0,29050.0,29750.0,1623745,48306413750
2025-12-25,FVNC,29800.0,30000.0,28550.0,28650.0,3035072,86954812800
2025-12-26,FVNC,28600.0,29800.0,28550.0,29550.0,3696206,109222887300
2025-12-29,FVNC,29400.0,29600.0,29250.0,29400.0,3875506,113939876400
2025-12-30,FVNC,29300.0,29500.0,28500.0,28500.0,5494397,156590314500
2025-12-31,FVNC,28500.0,28650.0,27900.0,28350.0,2446914,69370011900
2026-01-01,FVNC,28350.0,28600.0,27950.0,28100.0,3090961,86856004100
2026-01-02,FVNC,28050.0,28400.0,27550.0,27700.0,632033,17507314100
2026-01-05,FVNC,27650.0,27800.0,27350.0,27500.0,2186452,60127430000
2026-01-06,FVNC,27600.0,28150.0,27400.0,28100.0,2767448,77765288800
2026-01-07,FVNC,28050.0,28150.0,27850.0,27950.0,1699837,47510444150
2026-01-08,FVNC,27900.0,28200.0,27900.0,28050.0,1018059,28556554950
2026-01-09,FVNC,28200.0,28300.0,27600.0,27850.0,3700407,103056334950
2026-01-12,FVNC,27800.0,28000.0,27800.0,27900.0,2457248,68557219200
2026-01-13,FVNC,27950.0,28100.0,27600.0,27800.0,2591796,72051928800
2026-01-14,FVNC,27950.0,28700.0,27650.0,28600.0,4410882,126151225200
2026-01-15,FVNC,28450.0,28550.0,28200.0,28550.0,3247966,92729429300
2026-01-16,FVNC,28550.0,29600.0,28350.0,29450.0,970195,28572242750
2026-01-19,FVNC,29600.0,29750.0,28400.0,28450.0,2934029,83473125050
2026-01-20,FVNC,28450.0,28700.0,28350.0,28450.0,949054,27000586300
2026-01-21,FVNC,28300.0,29100.0,28050.0,29000.0,3143789,91169881000
2026-01-22,FVNC,28900.0,29100.0,28200.0,28350.0,2898488,82172134800
2026-01-23,FVNC,28450.0,28750.0,28350.0,28700.0,2048107,58780670900
2026-01-26,FVNC,28600.0,28800.0,28400.0,28650.0,4147931,118838223150
2026-01-27,FVNC,28750.0,28800.0,28500.0,28650.0,3644729,104421485850
2026-01-28,FVNC,28850.0,29200.0,28600.0,29050.0,2038745,59225542250
2026-01-29,FVNC,29050.0,29250.0,28100.0,28400.0,2783714,79057477600
2026-01-30,FVNC,28400.0,28800.0,28200.0,28750.0,3063664,88080340000
2026-02-02,FVNC,28750.0,28800.0,28400.0,28550.0,2594870,74083538500
2026-02-03,FVNC,28600.0,29300.0,28000.0,29000.0,2402692,69678068000
2026-02-04,FVNC,28800.0,29950.0,28750.0,29650.0,884180,26215937000
2026-02-05,FVNC,29550.0,30250.0,29250.0,30050.0,2680215,80540460750
2026-02-06,FVNC,30250.0,30400.0,29450.0,29550.0,2243411,66292795050
2026-02-09,FVNC,29700.0,29900.0,29200.0,29450.0,4482886,132020992700
2026-02-10,FVNC,29450.0,29600.0,29200.0,29300.0,469871,13767220300
2026-02-11,FVNC,29400.0,29800.0,29150.0,29200.0,3068892,89611646400
2026-02-12,FVNC,29250.0,30000.0,28900.0,29900.0,2648259,79182944100
2026-02-13,FVNC,29750.0,30100.0,29450.0,30000.0,2820992,84629760000
2025-03-03,FVND,29450.0,29450.0,28700.0,28850.0,1600843,46184320550
2025-03-04,FVND,28850.0,29050.0,28800.0,29000.0,1310659,38009111000
2025-03-05,FVND,28950.0,29000.0,28500.0,28650.0,1713805,49100513250
2025-03-06,FVND,28800.0,28850.0,28000.0,28250.0,2049667,57903092750
2025-03-07,FVND,28150.0,28400.0,27450.0,27650.0,3958072,109440690800
2025-03-10,FVND,27750.0,28350.0,27700.0,28150.0,2624767,73887191050
2025-03-11,FVND,28050.0,28450.0,27900.0,28200.0,1319192,37201214400
2025-03-12,FVND,28250.0,28450.0,28150.0,28300.0,1333414,37735616200
2025-03-13,FVND,28300.0,28750.0,27950.0,28600.0,2663222,76168149200
2025-03-14,FVND,28450.0,28800.0,27600.0,27800.0,1961917,54541292600
2025-03-17,FVND,27800.0,28050.0,27650.0,27850.0,2948551,82117145350
2025-03-18,FVND,27850.0,28250.0,27600.0,27700.0,2990216,82828983200
2025-03-19,FVND,27600.0,27700.0,27200.0,27350.0,2568660,70252851000
2025-03-20,FVND,27400.0,27700.0,26850.0,27100.0,1041516,28225083600
2025-03-21,FVND,27000.0,28750.0,26900.0,28550.0,2224040,63496342000
2025-03-24,FVND,28650.0,28950.0,28500.0,28750.0,2358014,67792902500
2025-03-25,FVND,28850.0,29500.0,28650.0,29300.0,2869861,84086927300
2025-03-26,FVND,29200.0,29300.0,28950.0,29050.0,3301833,95918248650
2025-03-27,FVND,29000.0,29100.0,28400.0,28600.0,2904913,83080511800
2025-03-28,FVND,28650.0,28950.0,28300.0,28600.0,2902169,83002033400
2025-03-31,FVND,28700.0,29350.0,28550.0,29150.0,1866072,54395998800
2025-04-01,FVND,29100.0,29550.0,28800.0,29500.0,1340081,39532389500
2025-04-02,FVND,29450.0,29850.0,29400.0,29700.0,2542619,75515784300
2025-04-03,FVND,29700.0,29750.0,29500.0,29550.0,2290862,67694972100
2025-04-04,FVND,29500.0,29850.0,28850.0,29100.0,1344423,39122709300
2025-04-07,FVND,29200.0,29250.0,28850.0,28900.0,1541332,44544494800
2025-04-08,FVND,29050.0,29100.0,28900.0,29050.0,1361470,39550703500
2025-04-09,FVND,28950.0,29350.0,28750.0,29200.0,966825,28231290000
2025-04-10,FVND,29100.0,29600.0,28900.0,29450.0,1822785,53681018250
2025-04-11,FVND,29550.0,29700.0,29250.0,29550.0,2035511,60149350050
2025-04-14,FVND,29550.0,29600.0,28850.0,29050.0,3013563,87544005150
2025-04-15,FVND,29100.0,29300.0,28950.0,29250.0,1882440,55061370000
2025-04-16,FVND,29250.0,29750.0,28500.0,28700.0,1736487,49837176900
2025-04-17,FVND,28550.0,29500.0,28450.0,29450.0,1758044,51774395800
2025-04-18,FVND,29450.0,29550.0,29000.0,29150.0,1427201,41602909150
2025-04-21,FVND,29050.0,29100.0,28150.0,28350.0,1765966,50065136100
2025-04-22,FVND,28500.0,28700.0,27700.0,27750.0,1546215,42907466250
2025-04-23,FVND,27800.0,27900.0,27150.0,27400.0,2838353,77770872200
2025-04-24,FVND,27450.0,27700.0,27250.0,27500.0,2728796,75041890000
2025-04-25,FVND,27550.0,28000.0,27350.0,27750.0,2406488,66780042000
2025-04-28,FVND,27800.0,27850.0,27750.0,27850.0,3312516,92253570600
2025-04-29,FVND,27900.0,28250.0,27700.0,28050.0,2555739,71688478950
2025-04-30,FVND,28050.0,28650.0,27650.0,28400.0,1458859,41431595600
2025-05-01,FVND,28550.0,28600.0,27950.0,28000.0,1741228,48754384000
2025-05-02,FVND,28050.0,28850.0,28000.0,28500.0,3025770,86234445000
2025-05-05,FVND,28400.0,29550.0,28300.0,29350.0,1839084,53977115400
2025-05-06,FVND,29300.0,29350.0,28950.0,29150.0,1269806,37014844900
2025-05-07,FVND,29150.0,29550.0,29050.0,29350.0,2641282,77521626700
2025-05-08,FVND,29250.0,29850.0,29200.0,29750.0,3052575,90814106250
2025-05-09,FVND,29750.0,30150.0,29650.0,30100.0,1369110,41210211000
2025-05-12,FVND,30150.0,30750.0,29950.0,30550.0,3103299,94805784450
2025-05-13,FVND,30550.0,30850.0,29350.0,29500.0,2193090,64696155000
2025-05-14,FVND,29550.0,30200.0,29200.0,30150.0,2494023,75194793450
2025-05-15,FVND,30000.0,30200.0,29600.0,29650.0,1059778,31422417700
2025-05-16,FVND,29700.0,30050.0,29650.0,29900.0,2715769,81201493100
2025-05-19,FVND,29950.0,30100.0,29450.0,29550.0,3473399,102638940450
2025-05-20,FVND,29450.0,29750.0,29400.0,29750.0,1606724,47800039000
2025-05-21,FVND,29700.0,29900.0,28900.0,29100.0,3265910,95037981000
2025-05-22,FVND,29250.0,29450.0,29000.0,29100.0,2105509,61270311900
2025-05-23,FVND,29100.0,30100.0,29050.0,29900.0,1396791,41764050900
2025-05-26,FVND,30000.0,30000.0,29250.0,29450.0,1596712,47023168400
2025-05-27,FVND,29450.0,30500.0,29250.0,30150.0,1175048,35427697200
2025-05-28,FVND,30200.0,30300.0,29250.0,29350.0,1706485,50085334750
2025-05-29,FVND,29200.0,29750.0,29150.0,29650.0,1840895,54582536750
2025-05-30,FVND,29650.0,29800.0,29550.0,29700.0,3069001,91149329700
2025-06-02,FVND,29750.0,29850.0,29400.0,29450.0,2407643,70905086350
2025-06-03,FVND,29600.0,29800.0,28150.0,28300.0,2040549,57747536700
2025-06-04,FVND,28450.0,28600.0,27500.0,27650.0,1632109,45127813850
2025-06-05,FVND,27750.0,27950.0,27600.0,27850.0,3364838,93710738300
2025-06-06,FVND,27800.0,28050.0,27750.0,28000.0,2490846,69743688000
2025-06-09,FVND,28000.0,28350.0,27500.0,28000.0,2439276,68299728000
2025-06-10,FVND,27900.0,28050.0,27250.0,27550.0,2153646,59332947300
2025-06-11,FVND,27550.0,27850.0,27250.0,27750.0,2940984,81612306000
2025-06-12,FVND,27800.0,27850.0,27400.0,27500.0,1971896,54227140000
2025-06-13,FVND,27450.0,28150.0,27250.0,28100.0,2544808,71509104800
2025-06-16,FVND,28050.0,28650.0,27900.0,28250.0,393317,11111205250
2025-06-17,FVND,28150.0,29200.0,28000.0,28900.0,3312574,95733388600
2025-06-18,FVND,28900.0,29250.0,28550.0,28750.0,2084874,59940127500
2025-06-19,FVND,28800.0,28900.0,28050.0,28100.0,3339595,93842619500
2025-06-20,FVND,28250.0,28450.0,28200.0,28400.0,2995663,85076829200
2025-06-23,FVND,28350.0,29350.0,28350.0,29000.0,2303894,66812926000
2025-06-24,FVND,28950.0,29550.0,28550.0,29250.0,3156728,92334294000
2025-06-25,FVND,29250.0,29400.0,28650.0,28750.0,3453663,99292811250
2025-06-26,FVND,28850.0,28950.0,28400.0,28500.0,3547637,101107654500
2025-06-27,FVND,28450.0,28800.0,28300.0,28750.0,1955417,56218238750
2025-06-30,FVND,28900.0,29150.0,28400.0,28550.0,1238758,35366540900
2025-07-01,FVND,28450.0,28550.0,27850.0,27900.0,1186075,33091492500
2025-07-02,FVND,27650.0,28050.0,27350.0,28000.0,1321836,37011408000
2025-07-03,FVND,28000.0,28150.0,26450.0,26550.0,2484130,65953651500
2025-07-04,FVND,26700.0,27300.0,26450.0,27150.0,2436379,66147689850
2025-07-07,FVND,27150.0,27200.0,26550.0,26650.0,3532581,94143283650
2025-07-08,FVND,26550.0,26650.0,26400.0,26550.0,2341094,62156045700
2025-07-09,FVND,26500.0,26650.0,26100.0,26200.0,1735064,45458676800
2025-07-10,FVND,26100.0,26150.0,25950.0,26100.0,3006060,78458166000
2025-07-11,FVND,26200.0,26550.0,25950.0,26300.0,2206161,58022034300
2025-07-14,FVND,26350.0,26800.0,26350.0,26600.0,2665932,70913791200
2025-07-15,FVND,26650.0,26850.0,26450.0,26550.0,3539214,93966131700
2025-07-16,FVND,26650.0,27800.0,26550.0,27500.0,3148319,86578772500
2025-07-17,FVND,27500.0,28750.0,27450.0,28450.0,2449714,69694363300
2025-07-18,FVND,28350.0,28450.0,27800.0,28050.0,3034693,85123138650
2025-07-21,FVND,28100.0,29200.0,28050.0,28900.0,1609082,46502469800
2025-07-22,FVND,28850.0,29250.0,28700.0,29050.0,2041917,59317688850
2025-07-23,FVND,29050.0,29650.0,28700.0,29300.0,2632378,77128675400
2025-07-24,FVND,29250.0,30100.0,29200.0,29950.0,1559613,46710409350
2025-07-25,FVND,29850.0,29900.0,29250.0,29650.0,1814766,53807811900
2025-07-28,FVND,29600.0,30050.0,29450.0,29950.0,3570124,106925213800
2025-07-29,FVND,30050.0,30400.0,29400.0,29550.0,2731315,80710358250
2025-07-30,FVND,29550.0,29850.0,29500.0,29700.0,2913816,86540335200
2025-07-31,FVND,29650.0,30000.0,29300.0,29450.0,1601406,47161406700
2025-08-01,FVND,29550.0,30050.0,29500.0,30000.0,2459242,73777260000
2025-08-04,FVND,29850.0,30200.0,29750.0,29900.0,2726223,81514067700
2025-08-05,FVND,29950.0,30150.0,29750.0,30050.0,1599062,48051813100
2025-08-06,FVND,30050.0,30650.0,29950.0,30600.0,2263448,69261508800
2025-08-07,FVND,30500.0,31250.0,30400.0,30950.0,2865184,88677444800
2025-08-08,FVND,31100.0,31350.0,30500.0,30800.0,3469093,106848064400
2025-08-11,FVND,30850.0,31100.0,30350.0,30950.0,2626340,81285223000
2025-08-12,FVND,30950.0,31400.0,30350.0,30550.0,2137591,65303405050
2025-08-13,FVND,30450.0,30600.0,30050.0,30250.0,1518313,45928968250
2025-08-14,FVND,30250.0,30300.0,29300.0,29500.0,890040,26256180000
2025-08-15,FVND,29400.0,29500.0,29250.0,29250.0,2983463,87266292750
2025-08-18,FVND,29250.0,30350.0,29100.0,30250.0,2197901,66486505250
2025-08-19,FVND,30450.0,30700.0,30200.0,30250.0,2315658,70048654500
2025-08-20,FVND,30300.0,30300.0,29800.0,29850.0,1718648,51301642800
2025-08-21,FVND,29750.0,30350.0,29600.0,30250.0,3425298,103615264500
2025-08-22,FVND,30300.0,30350.0,29650.0,29850.0,2389726,71333321100
2025-08-25,FVND,30000.0,30950.0,29900.0,30750.0,1695846,52147264500
2025-08-26,FVND,30600.0,31050.0,30350.0,30700.0,2574295,79030856500
2025-08-27,FVND,30600.0,31350.0,30550.0,31100.0,3413186,106150084600
2025-08-28,FVND,31100.0,31400.0,31000.0,31150.0,2446484,76207976600
2025-08-29,FVND,31150.0,31700.0,31100.0,31400.0,1719979,54007340600
2025-09-01,FVND,31500.0,31900.0,31350.0,31800.0,3166612,100698261600
2025-09-02,FVND,31650.0,31750.0,29700.0,29900.0,3657577,109361552300
2025-09-03,FVND,29900.0,30100.0,29800.0,30100.0,1783280,53676728000
2025-09-04,FVND,30200.0,30500.0,30100.0,30150.0,1938061,58432539150
2025-09-05,FVND,30100.0,30250.0,29850.0,30200.0,2283666,68966713200
2025-09-08,FVND,30050.0,30150.0,29500.0,30050.0,1997573,60027068650
2025-09-09,FVND,30050.0,30150.0,29100.0,29250.0,2137304,62516142000
2025-09-10,FVND,29350.0,29450.0,29100.0,29150.0,3448138,100513222700
2025-09-11,FVND,29300.0,29600.0,29200.0,29500.0,3164610,93355995000
2025-09-12,FVND,29500.0,30100.0,29450.0,30000.0,2700949,81028470000
2025-09-15,FVND,30000.0,30350.0,29900.0,30050.0,1228927,36929256350
2025-09-16,FVND,30000.0,30250.0,29950.0,30150.0,2594830,78234124500
2025-09-17,FVND,30000.0,30300.0,29200.0,29250.0,3377171,98782251750
2025-09-18,FVND,29200.0,29850.0,29100.0,29550.0,2716425,80270358750
2025-09-19,FVND,29550.0,30550.0,29200.0,30500.0,1811471,55249865500
2025-09-22,FVND,30450.0,30850.0,30200.0,30650.0,3590157,110038312050
2025-09-23,FVND,30650.0,30750.0,29800.0,30050.0,2491150,74859057500
2025-09-24,FVND,29950.0,30650.0,29900.0,30400.0,3799653,115509451200
2025-09-25,FVND,30350.0,31150.0,30250.0,31000.0,2121854,65777474000
2025-09-26,FVND,31000.0,31450.0,30850.0,31450.0,1700751,53488618950
2025-09-29,FVND,31450.0,31750.0,31200.0,31500.0,2390550,75302325000
2025-09-30,FVND,31450.0,32650.0,31250.0,32400.0,2937130,95163012000
2025-10-01,FVND,32400.0,32550.0,31550.0,31650.0,2053432,64991122800
2025-10-02,FVND,31600.0,31650.0,31350.0,31450.0,1934924,60853359800
2025-10-03,FVND,31400.0,31850.0,31350.0,31700.0,918434,29114357800
2025-10-06,FVND,31650.0,31850.0,31150.0,31250.0,1709742,53429437500
2025-10-07,FVND,31350.0,31750.0,30550.0,30750.0,2539977,78104292750
2025-10-08,FVND,30800.0,31450.0,30750.0,31400.0,2029628,63730319200
2025-10-09,FVND,31300.0,31500.0,30050.0,30150.0,1912775,57670166250
2025-10-10,FVND,30150.0,30200.0,29000.0,29200.0,2593261,75723221200
2025-10-13,FVND,29100.0,30750.0,28950.0,30450.0,1788522,54460494900
2025-10-14,FVND,30400.0,30450.0,30300.0,30400.0,1941876,59033030400
2025-10-15,FVND,30300.0,30650.0,30100.0,30400.0,1740302,52905180800
2025-10-16,FVND,30300.0,31250.0,30200.0,30900.0,2739968,84665011200
2025-10-17,FVND,30950.0,31350.0,29900.0,30500.0,1597281,48717070500
2025-10-20,FVND,30400.0,31250.0,30300.0,30700.0,2992292,91863364400
2025-10-21,FVND,30600.0,30800.0,30350.0,30750.0,1784845,54883983750
2025-10-22,FVND,30750.0,31200.0,30550.0,30600.0,4355161,133267926600
2025-10-23,FVND,30650.0,30750.0,29550.0,30100.0,1498689,45110538900
2025-10-24,FVND,30200.0,30200.0,29650.0,29750.0,2841945,84547863750
2025-10-27,FVND,29750.0,29950.0,29450.0,29850.0,2133975,63699153750
2025-10-28,FVND,29650.0,30700.0,29600.0,30550.0,2484446,75899825300
2025-10-29,FVND,30600.0,30800.0,30150.0,30350.0,2456730,74561755500
2025-10-30,FVND,30450.0,31500.0,30150.0,31350.0,1653397,51833995950
2025-10-31,FVND,31200.0,31400.0,30850.0,31200.0,1909182,59566478400
2025-11-03,FVND,31300.0,31450.0,30400.0,30500.0,3539302,107948711000
2025-11-04,FVND,30500.0,30800.0,30200.0,30300.0,1443454,43736656200
2025-11-05,FVND,30150.0,31350.0,30050.0,31150.0,1878666,58520445900
2025-11-06,FVND,31050.0,31400.0,30650.0,30700.0,1792349,55025114300
2025-11-07,FVND,30800.0,31100.0,30650.0,31000.0,3067979,95107349000
2025-11-10,FVND,31050.0,31100.0,30800.0,31050.0,1280051,39745583550
2025-11-11,FVND,31000.0,31350.0,30900.0,31300.0,3081078,96437741400
2025-11-12,FVND,31350.0,31550.0,31300.0,31450.0,2026378,63729588100
2025-11-13,FVND,31300.0,31650.0,31200.0,31600.0,2616575,82683770000
2025-11-14,FVND,31550.0,31650.0,30850.0,31000.0,1320423,40933113000
2025-11-17,FVND,31000.0,31100.0,30350.0,30400.0,1598456,48593062400
2025-11-18,FVND,30400.0,30750.0,30200.0,30600.0,1889968,57833020800
2025-11-19,FVND,30600.0,31050.0,30350.0,31000.0,4546289,140934959000
2025-11-20,FVND,30800.0,30950.0,29700.0,29750.0,3727693,110898866750
2025-11-21,FVND,29800.0,30200.0,29750.0,30050.0,726147,21820717350
2025-11-24,FVND,30050.0,30600.0,29900.0,30200.0,3312187,100028047400
2025-11-25,FVND,30350.0,30400.0,29300.0,29450.0,2866568,84420427600
2025-11-26,FVND,29450.0,29950.0,29400.0,29800.0,1683827,50178044600
2025-11-27,FVND,29650.0,29800.0,29450.0,29750.0,3267535,97209166250
2025-11-28,FVND,29750.0,30500.0,29700.0,30450.0,2615849,79652602050
2025-12-01,FVND,30500.0,31100.0,30200.0,30850.0,2684372,82812876200
2025-12-02,FVND,30850.0,31500.0,30450.0,31400.0,1438784,45177817600
2025-12-03,FVND,31600.0,31650.0,30350.0,30450.0,1829046,55694450700
2025-12-04,FVND,30600.0,30800.0,29250.0,29350.0,2963861,86989320350
2025-12-05,FVND,29400.0,29600.0,28450.0,28850.0,2779751,80195816350
2025-12-08,FVND,28850.0,29450.0,28800.0,29250.0,1931160,56486430000
2025-12-09,FVND,29200.0,29600.0,29100.0,29450.0,1881525,55410911250
2025-12-10,FVND,29450.0,30200.0,29200.0,30100.0,3524306,106081610600
2025-12-11,FVND,30100.0,30150.0,29150.0,29300.0,2079116,60918098800
2025-12-12,FVND,29450.0,30050.0,29350.0,29950.0,788262,23608446900
2025-12-15,FVND,29850.0,31100.0,29800.0,30900.0,2890915,89329273500
2025-12-16,FVND,31100.0,31900.0,31000.0,31750.0,1771273,56237917750
2025-12-17,FVND,31850.0,32050.0,31500.0,31650.0,774968,24527737200
2025-12-18,FVND,31800.0,31900.0,31300.0,31350.0,4495073,140920538550
2025-12-19,FVND,31500.0,31850.0,31150.0,31300.0,1949899,61031838700
2025-12-22,FVND,31200.0,31350.0,29900.0,30000.0,3243677,97310310000
2025-12-23,FVND,30000.0,30400.0,29250.0,29400.0,2726089,80147016600
2025-12-24,FVND,29450.0,29800.0,28000.0,28250.0,2091609,59087954250
2025-12-25,FVND,28300.0,29250.0,28250.0,29150.0,1195697,34854567550
2025-12-26,FVND,29250.0,29300.0,28950.0,29100.0,2008794,58455905400
2025-12-29,FVND,29050.0,29250.0,28400.0,28650.0,2283981,65436055650
2025-12-30,FVND,28550.0,28700.0,28350.0,28550.0,2642598,75446172900
2025-12-31,FVND,28700.0,28900.0,28550.0,28800.0,2360141,67972060800
2026-01-01,FVND,28850.0,29200.0,28050.0,28100.0,3985490,111992269000
2026-01-02,FVND,28250.0,28650.0,28100.0,28550.0,2345061,66951491550
2026-01-05,FVND,28550.0,28650.0,28150.0,28200.0,2227513,62815866600
2026-01-06,FVND,28150.0,28400.0,27700.0,27700.0,1220634,33811561800
2026-01-07,FVND,27650.0,27750.0,26500.0,26700.0,861203,22994120100
2026-01-08,FVND,26950.0,27150.0,26750.0,27000.0,2205286,59542722000
2026-01-09,FVND,26900.0,27200.0,26850.0,26950.0,2936081,79127382950
2026-01-12,FVND,26900.0,27200.0,26800.0,27100.0,1508943,40892355300
2026-01-13,FVND,27150.0,27350.0,26400.0,26500.0,3249280,86105920000
2026-01-14,FVND,26400.0,27300.0,26150.0,27200.0,3212529,87380788800
2026-01-15,FVND,27150.0,28050.0,27000.0,27900.0,1818472,50735368800
2026-01-16,FVND,27800.0,28150.0,27700.0,28000.0,3146389,88098892000
2026-01-19,FVND,28150.0,28400.0,27800.0,28000.0,2218391,62114948000
2026-01-20,FVND,28050.0,28200.0,27600.0,27750.0,3043889,84467919750
2026-01-21,FVND,27850.0,28300.0,27050.0,27100.0,1730124,46886360400
2026-01-22,FVND,27100.0,27800.0,26900.0,27450.0,1827345,50160620250
2026-01-23,FVND,27600.0,28200.0,27300.0,28050.0,1693748,47509631400
2026-01-26,FVND,28050.0,28500.0,28000.0,28250.0,2012737,56859820250
2026-01-27,FVND,28300.0,28600.0,28200.0,28500.0,769996,21944886000
2026-01-28,FVND,28500.0,28800.0,28350.0,28750.0,1901224,54660190000
2026-01-29,FVND,28700.0,28800.0,28200.0,28250.0,1812298,51197418500
2026-01-30,FVND,28150.0,28250.0,27700.0,28050.0,1768081,49594672050
2026-02-02,FVND,28050.0,28400.0,28000.0,28350.0,3024725,85750953750
2026-02-03,FVND,28400.0,28550.0,27700.0,27750.0,2177568,60427512000
2026-02-04,FVND,27800.0,27900.0,27250.0,27500.0,1911169,52557147500
2026-02-05,FVND,27500.0,27650.0,26650.0,26900.0,2593247,69758344300
2026-02-06,FVND,26900.0,27150.0,26700.0,27100.0,2081710,56414341000
2026-02-09,FVND,27000.0,27350.0,26950.0,27250.0,2717181,74043182250
2026-02-10,FVND,27200.0,27400.0,27050.0,27100.0,1930184,52307986400
2026-02-11,FVND,27200.0,27400.0,26150.0,26450.0,578120,15291274000
2026-02-12,FVND,26450.0,26900.0,25550.0,25750.0,2044624,52649068000
2026-02-13,FVND,25700.0,26600.0,25550.0,26350.0,2276483,59985327050
2025-03-03,FVNE,54400.0,55600.0,54200.0,55100.0,1325671,73044472100
2025-03-04,FVNE,54900.0,55500.0,54800.0,55100.0,1695650,93430315000
2025-03-05,FVNE,55100.0,57000.0,54700.0,56500.0,2377018,134301517000
2025-03-06,FVNE,56400.0,56600.0,52400.0,52900.0,1385907,73314480300
2025-03-07,FVNE,52900.0,53700.0,52300.0,53500.0,1448842,77513047000
2025-03-10,FVNE,53500.0,54700.0,53300.0,54600.0,1199840,65511264000
2025-03-11,FVNE,54400.0,54600.0,54300.0,54400.0,1438146,78235142400
2025-03-12,FVNE,54200.0,55900.0,54000.0,55200.0,880421,48599239200
2025-03-13,FVNE,55200.0,55600.0,53500.0,53800.0,1169139,62899678200
2025-03-14,FVNE,53600.0,55600.0,53400.0,55300.0,1268183,70130519900
2025-03-17,FVNE,55200.0,55400.0,55100.0,55200.0,1279385,70622052000
2025-03-18,FVNE,55300.0,55600.0,53300.0,53600.0,1608389,86209650400
2025-03-19,FVNE,53700.0,56800.0,53200.0,56300.0,1166655,65682676500
2025-03-20,FVNE,56000.0,56400.0,55800.0,55900.0,769983,43042049700
2025-03-21,FVNE,55900.0,56300.0,55600.0,55800.0,1750613,97684205400
2025-03-24,FVNE,55900.0,57000.0,55800.0,56900.0,1974780,112364982000
2025-03-25,FVNE,56600.0,57700.0,56400.0,57300.0,2374750,136073175000
2025-03-26,FVNE,57200.0,57500.0,56600.0,57500.0,1254005,72105287500
2025-03-27,FVNE,57500.0,57900.0,55200.0,55700.0,2314477,128916368900
2025-03-28,FVNE,55700.0,55900.0,53500.0,53600.0,1048509,56200082400
2025-03-31,FVNE,53400.0,54200.0,53300.0,53300.0,1392079,74197810700
2025-04-01,FVNE,53500.0,53700.0,51700.0,52100.0,1906244,99315312400
2025-04-02,FVNE,52000.0,52300.0,51500.0,51700.0,2107755,108970933500
2025-04-03,FVNE,51700.0,52000.0,51000.0,51200.0,2282201,116848691200
