symbol,date,open,high,low,close,volume,value_vnd
BTCUSDT,2024-08-08,28536.489025961568,28936.8686151516,28219.418697844307,28665.222743659167,648.4085221297616,18586774.71573647
BTCUSDT,2024-08-09,28665.222743659167,28748.041349846633,27689.351788955697,28038.415305313196,870.5981685281469,24410193.01323723
BTCUSDT,2024-08-10,28038.415305313196,28516.187900904788,26413.657480795402,26635.541321317483,832.6813337514355,22178918.072626118
BTCUSDT,2024-08-11,26635.541321317483,26645.817612271294,26335.631169055134,26417.988278189496,1314.8018831630222,34734420.7375422
BTCUSDT,2024-08-12,26417.988278189496,26645.795335644467,25936.00909871048,26060.807933042623,539.3073790221642,14054786.021569243
BTCUSDT,2024-08-13,26060.807933042623,26290.856034469078,26022.38322893335,26263.921546751513,1476.4828321447787,38778229.26857595
BTCUSDT,2024-08-14,26263.921546751513,26805.036641887116,25878.619039657635,25937.08939617101,616.8950665089316,16000462.488099018
BTCUSDT,2024-08-15,25937.08939617101,26252.896640733456,25742.10580988268,25973.359604627123,1119.1099900046474,29067046.207521375
BTCUSDT,2024-08-16,25973.359604627123,26425.359743792375,25716.89731554963,26261.96627219511,1347.25232740634,35381495.18248167
BTCUSDT,2024-08-17,26261.96627219511,27159.396714575276,25903.90308368174,27016.36843794631,435.76047160778273,11772665.4516491
BTCUSDT,2024-08-18,27016.36843794631,27250.601772371003,26812.58912966361,26844.594829014663,828.5652342409788,22242498.002606705
BTCUSDT,2024-08-19,26844.594829014663,27349.857049578935,26709.976843416778,26755.38603011858,1124.1376951570642,30076737.984935015
BTCUSDT,2024-08-20,26755.38603011858,26775.643412587528,26629.494610418784,26631.096918416984,1134.4972197919478,30212905.41395398
BTCUSDT,2024-08-21,26631.096918416984,27700.709222206227,26548.641694324873,27251.765276795355,1176.8640658106806,32071623.284167707
BTCUSDT,2024-08-22,27251.765276795355,27275.71324037135,26374.156086031373,26624.50348740097,1259.7905915251458,33541298.997456174
BTCUSDT,2024-08-23,26624.50348740097,26974.180348888593,26493.839287849907,26737.183568776363,1360.0918774777965,36365026.19852553
BTCUSDT,2024-08-24,26737.183568776363,26987.570640895166,26647.389075410494,26891.91654671374,120.82168724416726,3249126.730403294
BTCUSDT,2024-08-25,26891.91654671374,28086.488503693963,26428.444205481122,27097.847172109618,1135.5305802822952,30770434.123746585
BTCUSDT,2024-08-26,27097.847172109618,27674.649056101236,26904.88284909179,27356.647512138705,1411.1622965842396,38604669.53007518
BTCUSDT,2024-08-27,27356.647512138705,27970.23531598095,27091.298555103524,27091.81867824495,1122.41085306438,30408151.31371442
BTCUSDT,2024-08-28,27091.81867824495,28004.545571718103,26820.265464463893,27967.900038837357,967.081764491713,27047246.11868668
BTCUSDT,2024-08-29,27967.900038837357,28349.58961991347,27876.480990230546,27947.98088863588,777.342371800769,21725149.75101478
BTCUSDT,2024-08-30,27947.98088863588,28474.511699428378,27868.945186710243,28464.659547278614,968.1454208132271,27557929.795705296
BTCUSDT,2024-08-31,28464.659547278614,28768.038943870022,28180.094864935363,28591.681393107276,687.5237102136184,19657458.87263479
BTCUSDT,2024-09-01,28591.681393107276,29343.872863259367,28186.582416148543,29223.37411647481,1133.1438128149314,33114285.56965944
BTCUSDT,2024-09-02,29223.37411647481,29945.67089990678,29156.311816235975,29494.19870039424,1220.674927728512,36002828.86701412
BTCUSDT,2024-09-03,29494.19870039424,29902.83683968905,29080.02078231512,29715.043268341444,1099.3120464988588,32666105.02712257
BTCUSDT,2024-09-04,29715.043268341444,29858.50457290177,29278.075777153805,29535.196083411058,1443.782353202269,42642394.90359765
BTCUSDT,2024-09-05,29535.196083411058,30997.404787887917,29502.785877696057,30595.13751158751,1105.816048907903,33832594.07885767
BTCUSDT,2024-09-06,30595.13751158751,31102.001688409582,30555.13002848006,31064.3585357729,1247.1259395628547,38741167.32584316
BTCUSDT,2024-09-07,31064.3585357729,31290.90684444257,30898.926245989252,31027.52698835092,1190.1731133201226,36928128.39434975
BTCUSDT,2024-09-08,31027.52698835092,31134.949538571716,30819.6179706333,31029.384476820735,887.5475611307171,27540054.515789576
BTCUSDT,2024-09-09,31029.384476820735,31618.033283061446,30646.229576512873,31498.70277740391,1432.6914373558734,45127921.757004246
BTCUSDT,2024-09-10,31498.70277740391,32020.03634023646,30857.36802355188,31183.24658038498,693.6864517965034,21631395.675842706
BTCUSDT,2024-09-11,31183.24658038498,31301.26983531353,31078.211437354053,31215.785249597277,1185.9105896447436,37019130.2915736
BTCUSDT,2024-09-12,31215.785249597277,31527.302220393736,31087.854078465814,31427.974775329687,1184.8404004006716,37237134.21658383
BTCUSDT,2024-09-13,31427.974775329687,31542.510337323016,29446.692035595213,30103.00068627062,1010.8179780393386,30428654.286612894
BTCUSDT,2024-09-14,30103.00068627062,30417.73727412574,29742.73089656901,30100.211358949644,1060.8325144757102,31931282.902164888
BTCUSDT,2024-09-15,30100.211358949644,30246.24587925734,29641.677741386637,29798.991875240874,999.5822045669953,29786541.992527254
BTCUSDT,2024-09-16,29798.991875240874,30556.19759429487,29558.90776299245,30386.709237180756,1203.2204106076906,36561908.765377134
ETHUSDT,2024-01-01,2300.0,2322.3995649490003,2240.319363766368,2256.079576411982,1030.5777662117973,2325065.4502547183
ETHUSDT,2024-01-02,2256.079576411982,2275.463947916368,2209.7371742672335,2221.6823287264633,1162.778338987588,2583324.087954634
ETHUSDT,2024-01-03,2221.6823287264633,2231.4024610400647,2152.159827756189,2179.220417780424,938.7794246683453,2045807.2900294177
ETHUSDT,2024-01-04,2179.220417780424,2237.400976772911,2149.205673798038,2183.9993502910534,1441.6043699470401,3148463.007341079
ETHUSDT,2024-01-05,2183.9993502910534,2199.551368678618,2181.4146326315717,2190.5444649869387,1133.4180454585698,2482802.6259955848
ETHUSDT,2024-01-06,2190.5444649869387,2222.3960807549875,2173.8429150809507,2183.8113838927156,1339.6703716537743,2925587.4082812974
ETHUSDT,2024-01-07,2183.8113838927156,2185.1271705734325,2132.559906643624,2155.6678588421682,1136.507116104256,2449931.8615313494
ETHUSDT,2024-01-08,2155.6678588421682,2219.6878288672865,2151.423657116551,2217.972090388669,665.614911079622,1476315.2957211372
ETHUSDT,2024-01-09,2217.972090388669,2253.299822526605,2187.646268806746,2207.8007962664656,1068.0358138327406,2358010.3202210274
ETHUSDT,2024-01-10,2207.8007962664656,2329.70109471578,2194.85016608749,2266.043164031654,1430.5900469936319,3241778.7965216422
ETHUSDT,2024-01-11,2266.043164031654,2280.5342822678103,2256.2403870303333,2277.0902368702527,1018.5749451039877,2319387.063016944
ETHUSDT,2024-01-12,2277.0902368702527,2291.436501476686,2245.2540183062333,2282.1178574499286,536.9124392433755,1225297.4654843071
ETHUSDT,2024-01-13,2282.1178574499286,2318.3306157782467,2268.5144062245986,2311.933493718406,1002.5516880169461,2317832.826710304
ETHUSDT,2024-01-14,2311.933493718406,2352.926293814024,2296.7659399010104,2348.6901037334596,1367.8878866946848,3212744.742496682
ETHUSDT,2024-01-15,2348.6901037334596,2434.8529180549262,2325.821765198857,2422.8704509897057,1372.5879990441433,3325602.904267141
ETHUSDT,2024-01-16,2422.8704509897057,2492.84725435552,2408.373277191759,2477.6321357977085,1155.8981720039508,2863890.4566668156
ETHUSDT,2024-01-17,2477.6321357977085,2494.9934779150376,2390.4013085790293,2423.256154072123,761.6201634624836,1845600.7481758797
ETHUSDT,2024-01-18,2423.256154072123,2507.3251119297406,2387.212683481747,2486.433595528111,918.4976848938123,2283783.5011347677
ETHUSDT,2024-01-19,2486.433595528111,2492.411906772214,2426.655314222327,2429.133790940933,1023.6966149020029,2486696.038930303
ETHUSDT,2024-01-20,2429.133790940933,2493.1857418400973,2420.5824026306077,2484.211022122493,703.4118551696182,1747423.4837039963
ETHUSDT,2024-01-21,2484.211022122493,2506.6626034767455,2465.5840765274843,2506.5846850338658,929.2511913475441,2329246.8047812283
ETHUSDT,2024-01-22,2506.5846850338658,2513.356352131663,2453.1150233069357,2497.351642922471,970.4661993076361,2423595.357241651
ETHUSDT,2024-01-23,2497.351642922471,2549.7323688718407,2462.9471852270262,2485.1697558933956,921.0779726630941,2289035.120481925
ETHUSDT,2024-01-24,2485.1697558933956,2519.507535118903,2447.0377916054954,2451.080549336741,1386.5332747954758,3398504.7408593656
ETHUSDT,2024-01-25,2451.080549336741,2455.0190202508484,2448.904076878358,2454.1054099032367,1001.1388754864378,2456900.3303957097
ETHUSDT,2024-01-26,2454.1054099032367,2597.3500564576934,2404.985367507279,2538.4674922132226,837.0487506831658,2124821.043006907
ETHUSDT,2024-01-27,2538.4674922132226,2556.7282298297055,2526.4583274814727,2539.205063333807,884.7262261358289,2246501.313068308
ETHUSDT,2024-01-28,2539.205063333807,2617.6481939557234,2534.531457562697,2590.9562814465644,1288.7972717460525,3339217.3867416293
ETHUSDT,2024-01-29,2590.9562814465644,2619.71162802103,2572.876152223502,2605.084520604487,1033.1839367736034,2691531.480626119
ETHUSDT,2024-01-30,2605.084520604487,2643.527042633656,2541.2372301640794,2605.154328885289,574.6947489521291,1497168.5130202835
ETHUSDT,2024-01-31,2605.154328885289,2614.6178293705643,2536.828835167244,2543.3042956860713,547.8023056680858,1393227.9571923767
ETHUSDT,2024-02-01,2543.3042956860713,2565.198119075017,2431.9248331368253,2493.1931625759557,1540.522584324144,3840820.374030797
ETHUSDT,2024-02-02,2493.1931625759557,2502.2579963101534,2444.245818297593,2472.661745918636,427.56087603241997,1057213.422216825
ETHUSDT,2024-02-03,2472.661745918636,2497.3352501892014,2464.788480413651,2466.881642602872,519.9382452869568,1282626.112585543
ETHUSDT,2024-02-04,2466.881642602872,2470.5480971328316,2420.391342089962,2429.287626536115,1125.2415876226044,2733535.4656754467
ETHUSDT,2024-02-05,2429.287626536115,2450.050401224068,2346.204623226789,2365.1306755323167,1189.857374382192,2814168.175659662
ETHUSDT,2024-02-06,2365.1306755323167,2397.6840384872016,2357.1505406421043,2364.6274383239816,1109.6091226191302,2623812.1771597946
ETHUSDT,2024-02-07,2364.6274383239816,2396.990842531713,2328.4065743823744,2393.61613347224,1302.2532312959677,3117094.344296385
ETHUSDT,2024-02-08,2393.61613347224,2411.571170188244,2335.2795099728714,2381.32950479751,1588.145380234908,3781897.4518612465
ETHUSDT,2024-02-09,2381.32950479751,2403.3933111452134,2288.351710034368,2322.844057835701,682.5156847487088,1585377.5026982029
ETHUSDT,2024-02-10,2322.844057835701,2334.1375893101895,2251.8999024961795,2261.4029215815035,969.2809880166711,2191934.8581343065
ETHUSDT,2024-02-11,2261.4029215815035,2276.649581888608,2216.0799770886833,2231.9791921443066,736.1471114023173,1643065.035007109
ETHUSDT,2024-02-12,2231.9791921443066,2340.773737895292,2212.1869145655373,2333.830334268157,853.2767595643229,1991403.1849972536
ETHUSDT,2024-02-13,2333.830334268157,2350.4834735367567,2263.494297777536,2325.1505075866266,586.5972169456402,1363926.8167300578
ETHUSDT,2024-02-14,2325.1505075866266,2377.4613665192696,2214.163876391092,2240.951288730582,1397.4867038144894,3131699.6298969327
ETHUSDT,2024-02-15,2240.951288730582,2269.872193994208,2229.757968701816,2238.9597029849156,1234.7676477145478,2764595.0057823467
ETHUSDT,2024-02-16,2238.9597029849156,2250.6907537126945,2182.596617379104,2198.618261604373,827.0058123298921,1818270.0814414597
ETHUSDT,2024-02-17,2198.618261604373,2235.8101892095374,2186.5356973190815,2223.2225751432043,663.1694703187015,1474373.3375582984
ETHUSDT,2024-02-18,2223.2225751432043,2225.145785879952,2163.472977113446,2170.570958356346,762.2422508626257,1654500.892954588
ETHUSDT,2024-02-19,2170.570958356346,2184.1155615755747,2157.152690236566,2171.7250657523546,1465.5640360367465,3182802.1525261896
ETHUSDT,2024-02-20,2171.7250657523546,2249.4907549640184,2135.1622020362674,2227.1900913877503,840.7070486332856,1872414.408475893
ETHUSDT,2024-02-21,2227.1900913877503,2275.2785330283186,2218.0107412690404,2273.732698880929,457.69094206752015,1040666.8609605376
ETHUSDT,2024-02-22,2273.732698880929,2309.18890540294,2244.0125302297565,2265.930862144001,1455.0377971417745,3297015.050129569
ETHUSDT,2024-02-23,2265.930862144001,2272.7733103933906,2213.6410621273913,2229.8159580434194,811.4545809589631,1809394.3738497319
ETHUSDT,2024-02-24,2229.8159580434194,2265.228214324437,2191.025008390652,2264.3555710454016,855.3302563891236,1936771.8311384039
ETHUSDT,2024-02-25,2264.3555710454016,2311.862499367084,2246.336327348604,2309.6126268811354,865.852702801016,1999784.3354083856
ETHUSDT,2024-02-26,2309.6126268811354,2312.2802035813297,2288.032851155637,2307.3233925414816,1198.6244603745258,2765614.2562945536
ETHUSDT,2024-02-27,2307.3233925414816,2351.2034198414767,2271.8606244733114,2337.3300873724374,1434.8034403708912,3353609.250644369
ETHUSDT,2024-02-28,2337.3300873724374,2346.04955145284,2305.3363916690787,2319.8026972787393,1007.0065948343666,2336056.6148742423
ETHUSDT,2024-02-29,2319.8026972787393,2357.3851320078893,2283.640812657648,2291.9766894835916,934.5912615686734,2142061.3857104615
ETHUSDT,2024-03-01,2291.9766894835916,2397.62925801119,2245.8139275069952,2346.691608340182,1238.7515965659322,2906967.9764792756
ETHUSDT,2024-03-02,2346.691608340182,2355.413934353189,2315.5651822902546,2349.5296243355097,993.0298867448902,2333153.1367576555
ETHUSDT,2024-03-03,2349.5296243355097,2463.816484564573,2345.542318782943,2443.675718582968,868.2838269685187,2121804.104801264
ETHUSDT,2024-03-04,2443.675718582968,2495.7064104019296,2418.145344025167,2424.391556636462,1253.6449325445562,3039326.1894811094
ETHUSDT,2024-03-05,2424.391556636462,2440.4268919277156,2320.816001997575,2347.993192771149,710.394641557371,1668001.7825578074
ETHUSDT,2024-03-06,2347.993192771149,2399.4986529444736,2333.57016469332,2350.5046826854723,1226.1565209801047,2882086.6442690636
ETHUSDT,2024-03-07,2350.5046826854723,2408.813852376436,2315.3970808454924,2338.7003265051685,1369.870580230809,3203716.773255618
ETHUSDT,2024-03-08,2338.7003265051685,2346.8278576808207,2182.6989903175304,2208.7624038777803,1241.371090475451,2741893.7939029387
ETHUSDT,2024-03-09,2208.7624038777803,2217.684788416741,2166.6180395198066,2178.9390775612237,1550.867751919006,3379246.3487858474
ETHUSDT,2024-03-10,2178.9390775612237,2187.1328552798996,2137.8679985236654,2170.0951149302136,1357.1240689881233,2945088.312465341
ETHUSDT,2024-03-11,2170.0951149302136,2182.2640136518494,2136.612129347513,2137.087584208996,531.1346963980452,1135081.3652148768
ETHUSDT,2024-03-12,2137.087584208996,2167.6358167378726,2130.8273318370866,2146.865615978259,523.3307307463824,1123520.7516241847
ETHUSDT,2024-03-13,2146.865615978259,2162.7959793569466,2101.3315171539,2141.5495776395614,677.5701958546858,1451050.1667537573
ETHUSDT,2024-03-14,2141.5495776395614,2184.9784395265833,2132.7270019625307,2179.09280934163,1557.8484422869933,3394696.3386316467
ETHUSDT,2024-03-15,2179.09280934163,2213.983542841323,2120.023148478466,2199.5132091504283,935.8586325728528,2058433.4242414471
ETHUSDT,2024-03-16,2199.5132091504283,2208.9226474381435,2154.9125516977087,2164.414135591782,841.9853824161376,1822405.0636631402
ETHUSDT,2024-03-17,2164.414135591782,2214.4087347736777,2112.7952638794823,2119.723441538435,780.3143855793774,1654050.6948822672
ETHUSDT,2024-03-18,2119.723441538435,2160.9097770281633,2114.3630542415344,2158.5538201895843,1168.681861574348,2522662.696887584
ETHUSDT,2024-03-19,2158.5538201895843,2166.1654681707664,2062.5566051649257,2102.78187208305,1139.8532986591931,2396862.853254618
ETHUSDT,2024-03-20,2102.78187208305,2113.445189992271,2078.3964010051304,2086.9600322451683,923.8111965856657,1927957.0446148685
ETHUSDT,2024-03-21,2086.9600322451683,2106.0830857912842,2035.2926239929814,2071.1906895694156,1258.6000151236403,2606800.6332160095
ETHUSDT,2024-03-22,2071.1906895694156,2078.9979970112763,2032.2978103630064,2055.462625652811,1398.5893200548308,2874748.0760098817
ETHUSDT,2024-03-23,2055.462625652811,2126.8851510780473,2024.3274073660837,2106.669747769607,1248.736321319816,2630675.0310655637
ETHUSDT,2024-03-24,2106.669747769607,2157.8192566836433,2106.1578821362077,2123.7276670766623,1109.3603467099788,2355979.2610657406
ETHUSDT,2024-03-25,2123.7276670766623,2151.1531320984077,2117.542704901855,2147.3467159565716,1442.0834176759286,3096653.0910818344
ETHUSDT,2024-03-26,2147.3467159565716,2263.0763546738235,2140.530209574085,2200.001113758534,950.6046917368146,2091331.3805650799
ETHUSDT,2024-03-27,2200.001113758534,2202.073142088617,2096.3987496691616,2122.9087375302524,674.0296421228229,1430903.41661693
ETHUSDT,2024-03-28,2122.9087375302524,2156.764610782355,2108.64465847104,2137.191707371415,1443.2180902510106,3084433.73441287
ETHUSDT,2024-03-29,2137.191707371415,2147.0700743569846,2074.4431417108344,2114.0007058931646,1558.695268418464,3295082.8977089683
ETHUSDT,2024-03-30,2114.0007058931646,2143.3854090338928,2101.8336486090234,2139.4808598311683,577.054171315657,1234596.354615584
ETHUSDT,2024-03-31,2139.4808598311683,2197.1764262732636,2135.114831615957,2190.0808975940035,852.5033155103547,1867051.2264347817
ETHUSDT,2024-04-01,2190.0808975940035,2205.2947459604766,2159.1079456422194,2164.647426687718,1195.524442420912,2587888.907828696
ETHUSDT,2024-04-02,2164.647426687718,2175.7563931919663,2155.2016748497417,2164.2666786484488,1668.9195524228644,3611986.9766536886
ETHUSDT,2024-04-03,2164.2666786484488,2191.556724980964,2067.721499181812,2096.3982875540505,744.3523582103219,1560459.009088938
ETHUSDT,2024-04-04,2096.3982875540505,2211.667110284328,2076.0393460452456,2189.86719514723,1008.406656107763,2208276.6555785043
ETHUSDT,2024-04-05,2189.86719514723,2194.4529703543135,2171.8383197779026,2180.3532663910114,1420.3558825101688,3096877.5878687343
ETHUSDT,2024-04-06,2180.3532663910114,2208.2046021703577,2162.3778440072892,2188.259847334157,1276.3452239184376,2792975.0048374403
ETHUSDT,2024-04-07,2188.259847334157,2233.4381989155263,2182.33123584678,2216.911150529697,721.3032498608261,1599065.2175297735
ETHUSDT,2024-04-08,2216.911150529697,2253.1679176475745,2173.255267758523,2178.4169965856136,974.965365032022,2123881.1222680537
ETHUSDT,2024-04-09,2178.4169965856136,2242.8026994094307,2132.3147918925933,2159.2474627088895,1336.25219542095,2885299.1625018697
ETHUSDT,2024-04-10,2159.2474627088895,2167.0335293594344,2100.9164350703604,2130.5456226231563,1431.6116447077693,3050113.9229284753
ETHUSDT,2024-04-11,2130.5456226231563,2136.725065594275,2074.9994096568516,2124.4084726098336,1454.9320301768212,3090869.931979065
ETHUSDT,2024-04-12,2124.4084726098336,2137.0108924784513,2104.5095583167003,2111.383060544371,1152.9694745429606,2434360.2178747514
ETHUSDT,2024-04-13,2111.383060544371,2119.7281784697675,2076.027067335285,2106.939691452016,965.7370324666489,2034749.6852090668
ETHUSDT,2024-04-14,2106.939691452016,2205.8414245058398,2069.3241095853014,2203.841602135026,1107.195826813188,2440084.224841191
ETHUSDT,2024-04-15,2203.841602135026,2262.5626891296474,2185.02610120558,2246.2858535858845,1137.9117865044964,2556075.1486536916
ETHUSDT,2024-04-16,2246.2858535858845,2291.6194714783996,2217.3897820784277,2290.6973168672107,591.9224901132019,1355915.2598956695
ETHUSDT,2024-04-17,2290.6973168672107,2331.1881891806643,2222.8781726696143,2225.31456632138,1337.5131765124077,2976387.5543398396
ETHUSDT,2024-04-18,2225.31456632138,2275.615905175697,2220.473598095284,2224.717479400131,951.1603010102178,2116062.9473689217
ETHUSDT,2024-04-19,2224.717479400131,2351.7537106675372,2216.0260064870054,2317.9775805286786,1511.7558041633692,3504216.0612847935
ETHUSDT,2024-04-20,2317.9775805286786,2352.013357000898,2315.3215389676902,2338.838374667974,1098.9830615971794,2570343.7575735813
ETHUSDT,2024-04-21,2338.838374667974,2394.4394545713176,2318.3020036724047,2375.212434866434,588.0990949343383,1396860.2832217356
ETHUSDT,2024-04-22,2375.212434866434,2395.0846678756106,2360.5741648004723,2390.8113087120605,993.1944174023059,2374540.4448751197
ETHUSDT,2024-04-23,2390.8113087120605,2416.433665230288,2352.694789079444,2361.043787969658,668.8034093885016,1579074.1351096495
ETHUSDT,2024-04-24,2361.043787969658,2403.6158940226564,2344.2336986965565,2376.2865669170524,645.556279621354,1534026.7154531719
ETHUSDT,2024-04-25,2376.2865669170524,2391.1289338029756,2318.2403476158947,2349.3729869008807,1099.0869836849774,2582165.269723855
ETHUSDT,2024-04-26,2349.3729869008807,2361.089766729796,2290.1279866470713,2339.4241533786485,987.0599231077277,2309151.82495029
ETHUSDT,2024-04-27,2339.4241533786485,2436.1046497171424,2337.8353762957763,2432.8848116641034,1164.4385138926589,2832944.77456617
ETHUSDT,2024-04-28,2432.8848116641034,2525.929421118278,2391.9557462060066,2476.4628995382277,1063.087387325844,2632696.4736794787
ETHUSDT,2024-04-29,2476.4628995382277,2508.954718389673,2433.3620117977084,2441.055593872455,419.6407792860647,1024366.4716932445
ETHUSDT,2024-04-30,2441.055593872455,2508.1767141630166,2373.579547453798,2379.149744576052,943.484761820685,2244691.53009708
ETHUSDT,2024-05-01,2379.149744576052,2404.817892477413,2330.680023527411,2358.952537624859,948.8834729931666,2238371.0765275196
ETHUSDT,2024-05-02,2358.952537624859,2373.5139171321716,2245.6983514947424,2258.239716745934,1092.8174710470835,2467843.816272374
ETHUSDT,2024-05-03,2258.239716745934,2329.3890073278503,2212.877204802828,2302.5680477673222,712.1716740574395,1639823.7412096243
ETHUSDT,2024-05-04,2302.5680477673222,2376.505293201406,2281.1480703185794,2337.07078322387,1454.910594017601,3400229.0414814204
ETHUSDT,2024-05-05,2337.07078322387,2356.7003690301212,2319.367037291063,2324.875956150199,968.5125531999482,2251671.5481642
ETHUSDT,2024-05-06,2324.875956150199,2393.9437155745823,2283.4760040454516,2388.291612714672,759.0279724144884,1812780.140333346
ETHUSDT,2024-05-07,2388.291612714672,2424.1697853407927,2350.8656919579453,2414.619744367791,782.6972441775397,1889916.2196533454
ETHUSDT,2024-05-08,2414.619744367791,2423.444445346934,2353.6904775940234,2386.527027257711,811.4886675641565,1936639.637455207
ETHUSDT,2024-05-09,2386.527027257711,2404.9398770262114,2332.7215440735863,2351.7500549494066,956.2568625733552,2248877.129102635
ETHUSDT,2024-05-10,2351.7500549494066,2355.040725034674,2314.2572303015536,2333.31046271978,655.9503753497677,1530535.8738285797
ETHUSDT,2024-05-11,2333.31046271978,2348.1226246934484,2262.7969394132156,2289.433903038632,1048.6178677188625,2400741.297687643
ETHUSDT,2024-05-12,2289.433903038632,2359.7124783233216,2288.8585978046553,2322.8466191014136,934.0192614200994,2169583.4835652774
ETHUSDT,2024-05-13,2322.8466191014136,2339.0146655439753,2289.0817373722393,2338.7120650132724,621.2832103428503,1453002.5398190028
ETHUSDT,2024-05-14,2338.7120650132724,2364.162712686334,2286.9285978246894,2340.0883304376007,1103.717973940474,2582797.550912335
ETHUSDT,2024-05-15,2340.0883304376007,2399.430881869812,2327.2131060343095,2395.7647418817082,789.0792757306593,1890448.3073450683
ETHUSDT,2024-05-16,2395.7647418817082,2434.598016449729,2334.014408771211,2390.045275249709,1282.8297403675826,3066021.159915352
ETHUSDT,2024-05-17,2390.045275249709,2400.93259698666,2310.477815828842,2342.961625786654,577.0090890748372,1351910.153432457
ETHUSDT,2024-05-18,2342.961625786654,2360.0553394757435,2325.9907982823956,2334.8157245779203,1135.7615256938775,2651793.8695606748
ETHUSDT,2024-05-19,2334.8157245779203,2355.4048577066947,2297.9777444317797,2349.798220567199,679.7218692865342,1597209.2389301085
ETHUSDT,2024-05-20,2349.798220567199,2376.4141458143145,2317.5350164514402,2347.216503550185,573.4709051966281,1346060.3729833888
ETHUSDT,2024-05-21,2347.216503550185,2379.0945460505777,2320.70197123886,2332.5531865976177,1058.578909443932,2469191.6084884745
ETHUSDT,2024-05-22,2332.5531865976177,2341.505547320405,2315.704370437396,2322.397964090727,924.287762504655,2146564.017874784
ETHUSDT,2024-05-23,2322.397964090727,2324.2233388413442,2304.6861648145623,2320.420274034179,1159.6388121644316,2690849.4103032597
ETHUSDT,2024-05-24,2320.420274034179,2499.302573122614,2312.9018217324647,2455.665721347754,771.9429734143283,1895633.8986488264
ETHUSDT,2024-05-25,2455.665721347754,2485.1803744417725,2436.9571148151417,2484.023875688391,1352.651972952634,3360019.7963113505
ETHUSDT,2024-05-26,2484.023875688391,2521.812117197405,2425.79095628942,2493.5834487028474,1477.135689374807,3683361.1065132893
ETHUSDT,2024-05-27,2493.5834487028474,2539.366958043972,2463.1648290347384,2512.2884241867196,750.7690355183993,1886148.3571707027
ETHUSDT,2024-05-28,2512.2884241867196,2520.0504962000186,2505.1769248176356,2519.6212059272293,1325.3545482789898,3339391.4252158464
ETHUSDT,2024-05-29,2519.6212059272293,2544.1577577655826,2430.4661694441493,2430.667475135817,938.8654416626357,2282069.692578392
ETHUSDT,2024-05-30,2430.667475135817,2442.8949155021573,2302.199171223369,2359.1516360878936,1194.5182033716137,2818049.5738209137
ETHUSDT,2024-05-31,2359.1516360878936,2360.412789308027,2286.0220813912715,2288.7495576284455,1350.861444188165,3091783.5328029855
ETHUSDT,2024-06-01,2288.7495576284455,2304.636650875995,2269.0181815428386,2280.571618847474,1381.864830626399,3151441.7138100374
ETHUSDT,2024-06-02,2280.571618847474,2313.9217897059484,2275.1792888999826,2305.032891791231,529.8468728243658,1221314.4694728886
ETHUSDT,2024-06-03,2305.032891791231,2363.8213028205905,2287.7037359744,2322.9418080027335,1038.5864777473798,2412575.9503856893
ETHUSDT,2024-06-04,2322.9418080027335,2460.612314653918,2320.557027368981,2433.836810581086,1539.4863102769189,3746858.45133762
ETHUSDT,2024-06-05,2433.836810581086,2509.1781889892004,2428.385808865621,2491.82976982681,1000.5998069245262,2493324.386577493
ETHUSDT,2024-06-06,2491.82976982681,2523.389594031572,2489.6040574417843,2505.8814903098123,520.584287416986,1304522.5299843485
ETHUSDT,2024-06-07,2505.8814903098123,2523.9610179086603,2500.182629342998,2512.653557448672,515.4847328245637,1295234.5477421181
ETHUSDT,2024-06-08,2512.653557448672,2571.67065505618,2494.411313268674,2562.330319485574,915.8198659485809,2346633.0097072627
ETHUSDT,2024-06-09,2562.330319485574,2588.604714088703,2472.0592016806104,2485.4261052801294,1368.5262436840453,3401370.851813282
ETHUSDT,2024-06-10,2485.4261052801294,2501.3381426986557,2440.429009493934,2453.6373368375916,1074.3842682555623,2636149.354702783
ETHUSDT,2024-06-11,2453.6373368375916,2475.058979549192,2433.6134492657065,2446.698671171173,528.2415249992678,1292447.8372731423
ETHUSDT,2024-06-12,2446.698671171173,2459.712110747729,2349.358347820008,2379.0744139978992,1123.0636047038654,2671851.887243217
ETHUSDT,2024-06-13,2379.0744139978992,2435.5680708626965,2315.9560595083076,2356.912471520527,1061.0899536129405,2500896.145075477
ETHUSDT,2024-06-14,2356.912471520527,2368.5415092466556,2300.48479970192,2303.742740552731,302.388587537714,696625.5133660026
ETHUSDT,2024-06-15,2303.742740552731,2358.700202125168,2293.296688671179,2314.654469499205,1077.942357041653,2495064.09458897
ETHUSDT,2024-06-16,2314.654469499205,2365.974008748478,2301.2072485293497,2362.101261056793,317.2790788834743,749445.3123375925
ETHUSDT,2024-06-17,2362.101261056793,2395.0903825403147,2338.180643032635,2392.3829607889647,1037.979013083308,2483243.304557052
ETHUSDT,2024-06-18,2392.3829607889647,2405.024937510129,2350.119739084509,2364.455221985558,598.4852766028466,1415091.637545072
ETHUSDT,2024-06-19,2364.455221985558,2447.721713863269,2348.7859439295303,2413.981823930006,1576.8838582199733,3806568.9721916365
ETHUSDT,2024-06-20,2413.981823930006,2470.819368815238,2391.2775954792373,2468.410102004521,841.218307990032,2076471.7694337454
